CID,Molecule,Common_Names,Binding_Affinity_(kcal/mol),Canonical SMILES,Formula,MW_x,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA_x,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility,ID,SMILES,MOL_WEIGHT,LOGP,#ROTATABLE_BONDS,#ACCEPTORS,#DONORS,SURFACE_AREA,Water solubility,Caco2 permeability,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,CYP1A2 inhibitior,CYP2C19 inhibitior,CYP2C9 inhibitior,CYP2D6 inhibitior,CYP3A4 inhibitior,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,<i>T.Pyriformis</i> toxicity,Minnow toxicity,smiles,MW_y,Vol,Dense,nHA,nHD,TPSA_y,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
46937086,Molecule 100,"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE",-8.142,O[C@H]1C[C@@H](O[C@@H]1COP(=O)(O)O)c1cc(C)c(cc1F)F,C12H15F2O6P,324.21,21,6,0.5,4,8,3,67.72,106.03,1.07,-0.03,2.09,0.71,1.41,1.05,-1.78,5.4,0.0166,Very soluble,-1.75,5.81,0.0179,Very soluble,-1.92,3.93,0.0121,Soluble,High,No,No,No,No,No,No,No,-8.3,0,0,0,0,0,0.56,0,1,0,4.09,100,Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(F)cc1F,324.216,1.57342,4,4,3,119.106,-2.977,0.37,62.58,-2.861,Yes,No,No,-0.146,0.417,-1.469,-3.469,No,No,No,No,No,No,No,0.305,No,No,0.915,No,No,2.523,2.954,No,No,0.289,1.941,Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(F)cc1F,324.06,275.7897205,1.175025666,6,3,96.22,4,2,6,9,0,12,0.333333333,3,0,0.728,3.716,0.5,55.111,0.752,['-'],['-'],['-'],['-'],0,0,0,0,-1.477880442,1.319756717,0.315099427,172.2298813,264.7831033,3.38878433,3.832360013,-5.049217764,-4.807061304,0.34779492,0.770476699,4.35E-06,5.96E-07,1.31E-06,0.000184238,0.000166655,0.999717295,0.998969674,0.029678246,0.999984026,0.005126359,0.931669831,93.05703351,0.061195734,5.538096944,3.84E-05,1.62E-11,0.000963089,1.33E-11,0.99420315,0.672737062,0.93345809,1.11E-05,6.76E-09,1.62E-10,0.02184359,1.09E-19,0.803393483,0.996731877,2.357282313,1.817340392,0.143654585,2.739463296,3.832865387,3.260095599,0.054319888,0.118696094,0.691519916,0.264550924,0.204863623,0.97433567,0.528045535,0.731432915,0.294683367,0.935632944,0.967037022,0.564123392,0.616434455,0.416264057,0.078751385,0.997219801,0.982664764,0.099435188,0.028960107,0.171407267,0.001289412,0.411228448,0.001091708,0.00516096,0.287943661,0.029243752,0.00016826,0.002499587,0.001089345,0.000272552,0.002850841,0.007410839,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 184.1,109.5 L 168.0,97.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 168.0,97.7 L 149.7,105.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 165.1,95.7 L 150.0,102.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 149.7,105.9 L 133.5,94.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-4 atom-3' d='M 115.2,102.2 L 133.7,92.3 L 133.5,94.1 Z' style='fill:#000000;fill-rule:evenodd;fill-opacity:1;stroke:#000000;stroke-width:0.5px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='bond-3 atom-4 atom-3' d='M 115.2,102.2 L 133.5,94.1 L 135.0,95.2 Z' style='fill:#000000;fill-rule:evenodd;fill-opacity:1;stroke:#000000;stroke-width:0.5px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='bond-4 atom-4 atom-5' d='M 115.2,102.2 L 111.1,121.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 111.1,121.8 L 91.2,123.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 89.6,127.4 L 89.0,127.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 88.0,130.8 L 86.7,130.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 86.5,134.3 L 84.5,133.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 84.9,137.8 L 82.3,136.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:1.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-6 atom-8' d='M 91.2,123.9 L 83.1,105.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 83.1,105.6 L 64.0,103.0 L 62.9,99.7 Z' style='fill:#000000;fill-rule:evenodd;fill-opacity:1;stroke:#000000;stroke-width:0.5px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='bond-9 atom-9 atom-10' d='M 64.0,103.0 L 61.0,93.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 61.0,93.7 L 58.5,86.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 54.1,81.7 L 47.1,80.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-10 atom-11' d='M 47.1,80.3 L 40.2,78.8' style='fill:none;fill-rule:evenodd;stroke:#FF7F00;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 40.0,75.1 L 41.3,68.9' style='fill:none;fill-rule:evenodd;stroke:#FF7F00;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 41.3,68.9 L 42.6,62.6' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 37.0,74.5 L 38.4,68.2' style='fill:none;fill-rule:evenodd;stroke:#FF7F00;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 38.4,68.2 L 39.7,62.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-11 atom-13' d='M 37.0,81.8 L 35.7,88.0' style='fill:none;fill-rule:evenodd;stroke:#FF7F00;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-11 atom-13' d='M 35.7,88.0 L 34.3,94.3' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-11 atom-14' d='M 35.3,77.7 L 28.4,76.3' style='fill:none;fill-rule:evenodd;stroke:#FF7F00;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-11 atom-14' d='M 28.4,76.3 L 21.5,74.8' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-8 atom-15' d='M 83.1,105.6 L 88.9,100.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-8 atom-15' d='M 88.9,100.4 L 94.7,95.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-3 atom-16' d='M 133.5,94.1 L 135.6,74.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-3 atom-16' d='M 136.7,92.7 L 138.4,76.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 135.6,74.2 L 128.7,69.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 128.7,69.2 L 121.8,64.2' style='fill:none;fill-rule:evenodd;stroke:#33CCCC;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-16 atom-18' d='M 135.6,74.2 L 153.9,66.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 153.9,66.1 L 170.0,77.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 153.5,69.5 L 166.9,79.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-19 atom-20' d='M 170.0,77.8 L 178.0,74.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-19 atom-20' d='M 178.0,74.3 L 186.0,70.8' style='fill:none;fill-rule:evenodd;stroke:#33CCCC;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-19 atom-1' d='M 170.0,77.8 L 168.0,97.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-15 atom-4' d='M 101.2,94.1 L 108.2,98.2' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-21 atom-15 atom-4' d='M 108.2,98.2 L 115.2,102.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 150.6,105.5 L 149.7,105.9 L 148.9,105.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 134.3,94.7 L 133.5,94.1 L 133.6,93.1' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 115.0,103.2 L 115.2,102.2 L 114.9,102.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 111.3,120.8 L 111.1,121.8 L 110.1,121.9' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 92.2,123.8 L 91.2,123.9 L 90.8,123.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 83.5,106.5 L 83.1,105.6 L 83.3,105.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 153.0,66.5 L 153.9,66.1 L 154.7,66.7' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-7' d='M 73.0 138.4L 73.8 138.4L 73.8 140.8L 76.7 140.8L 76.7 138.4L 77.4 138.4L 77.4 144.1L 76.7 144.1L 76.7 141.5L 73.8 141.5L 73.8 144.1L 73.0 144.1L 73.0 138.4' fill='#FF0000'/><path class='atom-7' d='M 78.6 141.2Q 78.6 139.9, 79.3 139.1Q 79.9 138.3, 81.2 138.3Q 82.4 138.3, 83.1 139.1Q 83.8 139.9, 83.8 141.2Q 83.8 142.6, 83.1 143.4Q 82.4 144.2, 81.2 144.2Q 79.9 144.2, 79.3 143.4Q 78.6 142.6, 78.6 141.2M 81.2 143.5Q 82.0 143.5, 82.5 142.9Q 83.0 142.4, 83.0 141.2Q 83.0 140.1, 82.5 139.5Q 82.0 139.0, 81.2 139.0Q 80.3 139.0, 79.8 139.5Q 79.4 140.1, 79.4 141.2Q 79.4 142.4, 79.8 142.9Q 80.3 143.5, 81.2 143.5' fill='#FF0000'/><path class='atom-10' d='M 54.7 82.4Q 54.7 81.1, 55.4 80.3Q 56.1 79.6, 57.3 79.6Q 58.6 79.6, 59.2 80.3Q 59.9 81.1, 59.9 82.4Q 59.9 83.8, 59.2 84.6Q 58.6 85.4, 57.3 85.4Q 56.1 85.4, 55.4 84.6Q 54.7 83.8, 54.7 82.4M 57.3 84.7Q 58.2 84.7, 58.6 84.2Q 59.1 83.6, 59.1 82.4Q 59.1 81.3, 58.6 80.8Q 58.2 80.2, 57.3 80.2Q 56.5 80.2, 56.0 80.8Q 55.5 81.3, 55.5 82.4Q 55.5 83.6, 56.0 84.2Q 56.5 84.7, 57.3 84.7' fill='#FF0000'/><path class='atom-11' d='M 37.6 75.4Q 38.6 75.4, 39.1 75.9Q 39.6 76.3, 39.6 77.1Q 39.6 77.9, 39.1 78.3Q 38.6 78.8, 37.6 78.8L 36.7 78.8L 36.7 81.1L 35.9 81.1L 35.9 75.4L 37.6 75.4M 37.6 78.1Q 38.2 78.1, 38.5 77.9Q 38.8 77.6, 38.8 77.1Q 38.8 76.6, 38.5 76.3Q 38.2 76.1, 37.6 76.1L 36.7 76.1L 36.7 78.1L 37.6 78.1' fill='#FF7F00'/><path class='atom-12' d='M 39.3 58.7Q 39.3 57.4, 40.0 56.6Q 40.7 55.8, 41.9 55.8Q 43.2 55.8, 43.8 56.6Q 44.5 57.4, 44.5 58.7Q 44.5 60.1, 43.8 60.9Q 43.2 61.7, 41.9 61.7Q 40.7 61.7, 40.0 60.9Q 39.3 60.1, 39.3 58.7M 41.9 61.0Q 42.8 61.0, 43.2 60.4Q 43.7 59.9, 43.7 58.7Q 43.7 57.6, 43.2 57.1Q 42.8 56.5, 41.9 56.5Q 41.1 56.5, 40.6 57.0Q 40.1 57.6, 40.1 58.7Q 40.1 59.9, 40.6 60.4Q 41.1 61.0, 41.9 61.0' fill='#FF0000'/><path class='atom-13' d='M 31.0 97.8Q 31.0 96.5, 31.7 95.7Q 32.3 95.0, 33.6 95.0Q 34.8 95.0, 35.5 95.7Q 36.2 96.5, 36.2 97.8Q 36.2 99.2, 35.5 100.0Q 34.8 100.8, 33.6 100.8Q 32.3 100.8, 31.7 100.0Q 31.0 99.2, 31.0 97.8M 33.6 100.1Q 34.5 100.1, 34.9 99.6Q 35.4 99.0, 35.4 97.8Q 35.4 96.7, 34.9 96.2Q 34.5 95.6, 33.6 95.6Q 32.7 95.6, 32.3 96.2Q 31.8 96.7, 31.8 97.8Q 31.8 99.0, 32.3 99.6Q 32.7 100.1, 33.6 100.1' fill='#FF0000'/><path class='atom-13' d='M 37.1 95.0L 37.8 95.0L 37.8 97.4L 40.7 97.4L 40.7 95.0L 41.5 95.0L 41.5 100.7L 40.7 100.7L 40.7 98.1L 37.8 98.1L 37.8 100.7L 37.1 100.7L 37.1 95.0' fill='#FF0000'/><path class='atom-14' d='M 10.0 71.3L 10.8 71.3L 10.8 73.7L 13.7 73.7L 13.7 71.3L 14.4 71.3L 14.4 77.0L 13.7 77.0L 13.7 74.4L 10.8 74.4L 10.8 77.0L 10.0 77.0L 10.0 71.3' fill='#FF0000'/><path class='atom-14' d='M 15.6 74.1Q 15.6 72.8, 16.3 72.0Q 16.9 71.2, 18.2 71.2Q 19.4 71.2, 20.1 72.0Q 20.8 72.8, 20.8 74.1Q 20.8 75.5, 20.1 76.3Q 19.4 77.1, 18.2 77.1Q 16.9 77.1, 16.3 76.3Q 15.6 75.5, 15.6 74.1M 18.2 76.4Q 19.1 76.4, 19.5 75.8Q 20.0 75.3, 20.0 74.1Q 20.0 73.0, 19.5 72.5Q 19.1 71.9, 18.2 71.9Q 17.3 71.9, 16.9 72.4Q 16.4 73.0, 16.4 74.1Q 16.4 75.3, 16.9 75.8Q 17.3 76.4, 18.2 76.4' fill='#FF0000'/><path class='atom-15' d='M 95.3 92.3Q 95.3 90.9, 96.0 90.1Q 96.7 89.4, 97.9 89.4Q 99.2 89.4, 99.8 90.1Q 100.5 90.9, 100.5 92.3Q 100.5 93.6, 99.8 94.4Q 99.2 95.2, 97.9 95.2Q 96.7 95.2, 96.0 94.4Q 95.3 93.6, 95.3 92.3M 97.9 94.5Q 98.8 94.5, 99.2 94.0Q 99.7 93.4, 99.7 92.3Q 99.7 91.1, 99.2 90.6Q 98.8 90.0, 97.9 90.0Q 97.1 90.0, 96.6 90.6Q 96.1 91.1, 96.1 92.3Q 96.1 93.4, 96.6 94.0Q 97.1 94.5, 97.9 94.5' fill='#FF0000'/><path class='atom-17' d='M 117.7 59.6L 121.1 59.6L 121.1 60.3L 118.5 60.3L 118.5 62.0L 120.8 62.0L 120.8 62.7L 118.5 62.7L 118.5 65.3L 117.7 65.3L 117.7 59.6' fill='#33CCCC'/><path class='atom-20' d='M 186.6 66.9L 190.0 66.9L 190.0 67.5L 187.4 67.5L 187.4 69.3L 189.7 69.3L 189.7 69.9L 187.4 69.9L 187.4 72.5L 186.6 72.5L 186.6 66.9' fill='#33CCCC'/></svg>","[(4, 15, 8), (16,)]",['-'],['-'],['-'],['-'],"[(16, 17)]",['-'],['-'],0.172,0.005,0.024,0.009,0.141,0.963,0.115
